merchant_id,merchant_name,merchant_tier,cuisine,city,behavior_class,bias_mean,bias_std,has_iot_beacon,avg_daily_orders,merchant_skill,predicted_behavior,mean_residual,std_residual,clean_count,cluster_id
M0475,Indian Delhi #475 (MI),mid_independent,Indian,Delhi,accurate_marker,0.242,0.248,False,38,1.079,accurate_marker,-0.1804444444444448,2.506213148045142,45,0
M0476,Thai Bangalore #476 (MI),mid_independent,Thai,Bangalore,early_marker,-2.254,0.508,False,59,0.8482,early_marker,-2.0734146341463413,2.0159525638110347,82,0
M0477,Indian Surat #477 (MI),mid_independent,Indian,Surat,accurate_marker,0.079,0.247,False,23,1.2351,accurate_marker,-0.3202631578947368,1.7083095593298852,38,0
M0478,South_Indian Surat #478 (MI),mid_independent,South_Indian,Surat,accurate_marker,-0.368,0.356,False,22,0.8594,accurate_marker,0.14999999999999958,2.4337643868930887,23,0
M0479,Mughlai Mumbai #479 (MI),mid_independent,Mughlai,Mumbai,accurate_marker,0.427,0.391,False,76,1.1428,accurate_marker,-0.28512605042016803,3.6387395064556416,119,2
M0480,Healthy Mumbai #480 (MI),mid_independent,Healthy,Mumbai,late_marker,2.681,0.811,False,24,0.8376,late_marker,2.744285714285714,1.4746091919242745,35,1
M0481,Biryani Pune #481 (MI),mid_independent,Biryani,Pune,early_marker,-1.815,0.425,False,32,1.0617,early_marker,-2.1979591836734693,1.9674189729099358,49,0
M0482,Indian Hyderabad #482 (MI),mid_independent,Indian,Hyderabad,accurate_marker,-0.268,0.18,False,32,0.7969,accurate_marker,0.09258620689655202,1.8448416090855688,58,0
M0483,Desserts Delhi #483 (MI),mid_independent,Desserts,Delhi,early_marker,-3.271,0.404,False,78,1.045,early_marker,-3.0564948453608247,1.4498786164977118,97,0
M0484,Thai Bangalore #484 (MI),mid_independent,Thai,Bangalore,accurate_marker,0.115,0.328,False,49,1.2498,accurate_marker,0.012999999999999875,0.7699997176735784,70,0
M0485,Chinese Chennai #485 (MI),mid_independent,Chinese,Chennai,late_marker,2.097,0.321,False,74,1.0733,late_marker,1.909029126213592,1.4132388850446234,103,1
M0486,Burger Mumbai #486 (MI),mid_independent,Burger,Mumbai,accurate_marker,0.274,0.137,False,49,1.0256,accurate_marker,0.38472972972972974,1.5666177012416784,74,0
M0487,Mughlai Delhi #487 (MI),mid_independent,Mughlai,Delhi,early_marker,-3.938,0.525,False,34,0.9828,early_marker,-4.031269841269841,0.875644448509104,63,0
M0488,Desserts Chennai #488 (MI),mid_independent,Desserts,Chennai,early_marker,-1.694,0.648,False,61,0.946,early_marker,-1.3399999999999999,1.9595445149019592,69,0
M0489,Indian Chennai #489 (MI),mid_independent,Indian,Chennai,accurate_marker,-0.263,0.303,False,42,1.2137,accurate_marker,-0.4642622950819672,1.287013932864745,61,0
M0490,Biryani Delhi #490 (MI),mid_independent,Biryani,Delhi,accurate_marker,-0.069,0.126,False,70,0.9225,early_marker,-1.323697478991596,4.256803500667922,119,2
M0491,Healthy Bangalore #491 (MI),mid_independent,Healthy,Bangalore,accurate_marker,0.433,0.18,False,38,0.8462,late_marker,1.4067924528301887,3.3106272782248634,53,0
M0492,Burger Mumbai #492 (MI),mid_independent,Burger,Mumbai,accurate_marker,0.006,0.205,False,55,1.2317,accurate_marker,0.1119354838709677,0.872948346376557,62,0
M0493,South_Indian Bangalore #493 (MI),mid_independent,South_Indian,Bangalore,accurate_marker,0.123,0.397,False,54,0.8211,accurate_marker,0.19915662650602411,1.4546277747155267,83,0
M0494,Mughlai Mumbai #494 (MI),mid_independent,Mughlai,Mumbai,early_marker,-1.521,0.571,False,43,0.9363,early_marker,-1.9722058823529414,2.4415714572505154,68,0
M0495,Indian Surat #495 (MI),mid_independent,Indian,Surat,early_marker,-3.593,0.598,False,33,0.9744,early_marker,-3.8048275862068968,1.122214667176317,58,0
M0496,Indian Surat #496 (MI),mid_independent,Indian,Surat,early_marker,-3.85,0.752,False,59,1.0389,early_marker,-3.7003947368421053,0.7917363884348941,76,0
M0497,Thai Ahmedabad #497 (MI),mid_independent,Thai,Ahmedabad,accurate_marker,-0.444,0.102,False,72,0.8747,accurate_marker,-0.3500909090909092,1.1019677940768737,110,0
M0498,Mughlai Chennai #498 (MI),mid_independent,Mughlai,Chennai,accurate_marker,0.257,0.189,False,67,0.8858,accurate_marker,0.27829787234042574,0.3484701998887108,94,0
M0499,Indian Mumbai #499 (MI),mid_independent,Indian,Mumbai,accurate_marker,-0.07,0.349,False,52,0.8085,accurate_marker,0.10273809523809527,1.007532296340828,84,0
M0500,Healthy Pune #500 (SK),small_kiosk,Healthy,Pune,early_marker,-2.165,0.616,False,9,0.9276,early_marker,-1.050833333333333,4.182673043387302,12,0
M0501,Biryani Bangalore #501 (SK),small_kiosk,Biryani,Bangalore,early_marker,-2.546,0.353,False,12,1.0785,early_marker,-3.3569999999999993,3.050454840977342,20,0
M0502,Chinese Ahmedabad #502 (SK),small_kiosk,Chinese,Ahmedabad,accurate_marker,-0.489,0.348,False,9,0.7994,accurate_marker,-0.5278571428571424,0.4076608426588972,14,0
M0503,Chinese Bangalore #503 (SK),small_kiosk,Chinese,Bangalore,early_marker,-2.537,0.413,False,6,1.1194,early_marker,-2.7599999999999993,0.33232514199199625,6,0
M0504,Burger Bangalore #504 (SK),small_kiosk,Burger,Bangalore,accurate_marker,-0.397,0.152,False,26,0.9618,accurate_marker,0.5745000000000002,3.2789491359119056,40,0
M0505,Indian Kolkata #505 (SK),small_kiosk,Indian,Kolkata,accurate_marker,-0.26,0.143,False,29,1.096,accurate_marker,-0.6333333333333335,2.390195079972596,42,0
M0506,Biryani Delhi #506 (SK),small_kiosk,Biryani,Delhi,accurate_marker,-0.247,0.273,False,25,1.1226,accurate_marker,-0.9428571428571428,3.1978131971235397,35,0
M0507,Desserts Bangalore #507 (SK),small_kiosk,Desserts,Bangalore,accurate_marker,-0.342,0.116,False,17,0.7923,accurate_marker,0.605909090909091,4.3248690143566195,22,0
M0508,Pizza Delhi #508 (SK),small_kiosk,Pizza,Delhi,late_marker,2.274,0.567,False,26,1.1309,late_marker,2.586315789473684,1.206174253586199,38,1
M0509,Biryani Chennai #509 (SK),small_kiosk,Biryani,Chennai,early_marker,-3.958,0.64,False,27,1.0158,early_marker,-5.218064516129033,4.021641803504997,31,0
M0510,Pizza Bangalore #510 (SK),small_kiosk,Pizza,Bangalore,accurate_marker,-0.339,0.297,False,21,1.2141,accurate_marker,-0.22999999999999995,1.4464093473149295,31,0
M0511,Biryani Kolkata #511 (SK),small_kiosk,Biryani,Kolkata,early_marker,-2.719,0.687,False,7,0.7884,early_marker,-2.537142857142857,0.6721288141845595,7,0
M0512,Pizza Delhi #512 (SK),small_kiosk,Pizza,Delhi,accurate_marker,0.334,0.344,False,21,1.1996,accurate_marker,0.14046511627906988,1.3582621135083786,43,0
M0513,Chinese Jaipur #513 (SK),small_kiosk,Chinese,Jaipur,accurate_marker,0.032,0.261,False,19,0.9476,accurate_marker,-0.2592592592592588,1.9988860858101904,27,0
M0514,Indian Mumbai #514 (SK),small_kiosk,Indian,Mumbai,late_marker,1.647,0.593,False,17,1.1051,accurate_marker,-0.16259259259259315,5.384470256489486,27,0
M0515,Biryani Bangalore #515 (SK),small_kiosk,Biryani,Bangalore,late_marker,2.418,0.519,False,11,1.2172,late_marker,2.3475,0.5134391267152376,20,1
M0516,Burger Surat #516 (SK),small_kiosk,Burger,Surat,accurate_marker,-0.097,0.326,False,9,1.1405,accurate_marker,-0.21722222222222276,0.3082169891785665,18,0
M0517,Chinese Delhi #517 (SK),small_kiosk,Chinese,Delhi,late_marker,3.803,0.306,False,18,0.8038,late_marker,4.088571428571429,1.347639127114977,28,1
M0518,Pizza Chennai #518 (SK),small_kiosk,Pizza,Chennai,accurate_marker,-0.25,0.264,False,14,1.0365,accurate_marker,-0.05923076923076934,0.4804418372439677,13,0
M0519,Indian Mumbai #519 (SK),small_kiosk,Indian,Mumbai,accurate_marker,-0.494,0.394,False,8,0.8669,accurate_marker,-0.5535714285714287,2.1481176272865836,14,0
M0520,Mughlai Mumbai #520 (SK),small_kiosk,Mughlai,Mumbai,late_marker,3.042,0.393,False,27,0.883,late_marker,2.3312121212121215,2.4885359119065344,33,1
M0521,Indian Jaipur #521 (SK),small_kiosk,Indian,Jaipur,accurate_marker,0.16,0.306,False,13,0.849,accurate_marker,0.01687500000000086,1.1410212896056469,16,0
M0522,Desserts Bangalore #522 (SK),small_kiosk,Desserts,Bangalore,accurate_marker,-0.003,0.375,False,6,0.8355,late_marker,2.1233333333333326,5.436505004749527,6,1
M0523,South_Indian Delhi #523 (SK),small_kiosk,South_Indian,Delhi,late_marker,1.794,0.575,False,13,0.7762,late_marker,1.8024999999999998,0.6050913371680257,20,1
M0524,Chinese Bangalore #524 (SK),small_kiosk,Chinese,Bangalore,early_marker,-3.413,0.715,False,11,0.8177,early_marker,-3.089473684210526,2.5496698559360595,19,0
M0525,Mughlai Mumbai #525 (SK),small_kiosk,Mughlai,Mumbai,late_marker,2.969,0.335,False,21,0.7548,late_marker,2.932380952380952,0.40908317934015254,21,1
M0526,South_Indian Kolkata #526 (SK),small_kiosk,South_Indian,Kolkata,late_marker,4.236,0.52,False,14,1.0442,late_marker,4.292777777777777,0.4609300770699528,18,1
M0527,Healthy Delhi #527 (SK),small_kiosk,Healthy,Delhi,accurate_marker,-0.225,0.313,False,11,0.816,late_marker,1.4455555555555557,4.834203167166013,18,0
M0528,Indian Hyderabad #528 (SK),small_kiosk,Indian,Hyderabad,early_marker,-2.974,0.382,False,21,0.863,early_marker,-2.782142857142857,1.1497032053175553,28,0
M0529,Healthy Kolkata #529 (SK),small_kiosk,Healthy,Kolkata,early_marker,-2.875,0.469,False,27,0.8556,early_marker,-2.741176470588235,1.0829834345130078,34,0
M0530,Indian Chennai #530 (SK),small_kiosk,Indian,Chennai,accurate_marker,-0.058,0.2,False,18,1.0264,accurate_marker,-0.019500000000000472,0.1793401648734664,20,0
M0531,Biryani Mumbai #531 (SK),small_kiosk,Biryani,Mumbai,accurate_marker,0.411,0.264,False,8,0.9539,accurate_marker,-0.41000000000000014,2.684593906803121,10,0
M0532,Indian Bangalore #532 (SK),small_kiosk,Indian,Bangalore,late_marker,3.547,0.536,False,15,1.0708,late_marker,2.5356521739130433,4.728796527742605,23,1
M0533,Desserts Mumbai #533 (SK),small_kiosk,Desserts,Mumbai,late_marker,2.541,0.461,False,10,1.1876,late_marker,2.697142857142857,0.4758381847035582,14,1
M0534,Indian Kolkata #534 (SK),small_kiosk,Indian,Kolkata,accurate_marker,-0.394,0.114,False,15,0.9302,accurate_marker,-0.45956521739130457,0.2763969191525039,23,0
M0535,Biryani Pune #535 (SK),small_kiosk,Biryani,Pune,early_marker,-1.519,0.378,False,23,0.8345,early_marker,-1.863076923076923,2.905859012269915,39,0
M0536,South_Indian Delhi #536 (SK),small_kiosk,South_Indian,Delhi,accurate_marker,0.138,0.396,False,24,0.9732,accurate_marker,0.04542857142857142,0.6352504964793896,35,0
M0537,Burger Pune #537 (SK),small_kiosk,Burger,Pune,accurate_marker,0.145,0.107,False,28,1.1616,accurate_marker,0.026923076923077032,1.6885609713143779,26,0
M0538,Thai Hyderabad #538 (SK),small_kiosk,Thai,Hyderabad,early_marker,-1.954,0.32,False,5,1.076,early_marker,-1.9416666666666662,0.25435539441235916,6,0
M0539,Thai Chennai #539 (SK),small_kiosk,Thai,Chennai,accurate_marker,0.012,0.118,False,22,1.0869,accurate_marker,0.15615384615384603,0.7212659810254575,26,0
M0540,Chinese Kolkata #540 (SK),small_kiosk,Chinese,Kolkata,accurate_marker,0.094,0.281,False,26,0.9645,accurate_marker,0.08969696969696977,0.2770433726026134,33,0
M0541,South_Indian Mumbai #541 (SK),small_kiosk,South_Indian,Mumbai,early_marker,-2.269,0.417,False,13,1.0761,early_marker,-2.6168,2.1283752018852313,25,0
M0542,Burger Mumbai #542 (SK),small_kiosk,Burger,Mumbai,early_marker,-3.695,0.651,False,20,0.9207,early_marker,-2.893448275862069,3.7549655466006127,29,0
M0543,Desserts Delhi #543 (SK),small_kiosk,Desserts,Delhi,accurate_marker,-0.035,0.104,False,6,1.171,accurate_marker,0.4862500000000003,1.4362345361594469,8,0
M0544,Thai Delhi #544 (SK),small_kiosk,Thai,Delhi,accurate_marker,0.224,0.248,False,29,1.2327,accurate_marker,0.19424242424242447,0.24633602942716154,33,0
M0545,Desserts Bangalore #545 (SK),small_kiosk,Desserts,Bangalore,accurate_marker,0.064,0.25,False,18,1.1699,accurate_marker,0.10105263157894699,0.22466999841352767,19,0
M0546,Thai Bangalore #546 (SK),small_kiosk,Thai,Bangalore,late_marker,2.027,0.896,False,26,1.0127,late_marker,2.21078947368421,0.8316196557189433,38,1
M0547,Desserts Pune #547 (SK),small_kiosk,Desserts,Pune,accurate_marker,0.176,0.304,False,7,0.8768,late_marker,2.4585714285714286,4.250742792232233,7,1
M0548,Indian Chennai #548 (SK),small_kiosk,Indian,Chennai,late_marker,2.64,0.389,False,18,1.1144,late_marker,2.5839393939393944,0.6233274590551272,33,1
M0549,Burger Mumbai #549 (SK),small_kiosk,Burger,Mumbai,accurate_marker,-0.157,0.14,False,13,0.9803,accurate_marker,-0.18523809523809526,0.19918883120343495,21,0
M0550,Biryani Hyderabad #550 (SK),small_kiosk,Biryani,Hyderabad,late_marker,3.757,0.502,False,15,0.75,late_marker,3.740384615384615,0.39062494307691903,26,1
M0551,Chinese Chennai #551 (SK),small_kiosk,Chinese,Chennai,accurate_marker,-0.487,0.262,False,24,1.0329,accurate_marker,-0.5696774193548387,0.6214686040392159,31,0
M0552,Indian Hyderabad #552 (SK),small_kiosk,Indian,Hyderabad,accurate_marker,-0.12,0.282,False,29,0.9449,accurate_marker,-0.900769230769231,2.432478035401872,39,0
M0553,Indian Delhi #553 (SK),small_kiosk,Indian,Delhi,early_marker,-1.926,0.788,False,26,1.1868,early_marker,-1.938,0.7304308528322377,40,0
M0554,Pizza Jaipur #554 (SK),small_kiosk,Pizza,Jaipur,late_marker,2.644,0.514,False,24,1.0911,late_marker,2.8045,1.0200275260237606,40,1
M0555,Indian Mumbai #555 (SK),small_kiosk,Indian,Mumbai,accurate_marker,-0.372,0.274,False,17,0.8784,accurate_marker,-0.3948000000000005,0.39298133967573234,25,0
M0556,Chinese Kolkata #556 (SK),small_kiosk,Chinese,Kolkata,late_marker,1.824,0.846,False,29,0.8923,late_marker,2.0693023255813947,1.17113578438653,43,1
M0557,Burger Delhi #557 (SK),small_kiosk,Burger,Delhi,late_marker,2.187,0.388,False,20,0.8911,late_marker,2.8295833333333333,2.6668748673252396,24,1
M0558,Biryani Mumbai #558 (SK),small_kiosk,Biryani,Mumbai,accurate_marker,0.152,0.35,False,19,1.0222,accurate_marker,-0.8216000000000001,4.739097734098056,25,0
M0559,Burger Mumbai #559 (SK),small_kiosk,Burger,Mumbai,late_marker,1.646,0.649,False,18,1.0493,late_marker,1.8486956521739135,0.8773529628056623,23,1
M0560,Indian Pune #560 (SK),small_kiosk,Indian,Pune,late_marker,3.407,0.395,False,11,1.0705,late_marker,2.51625,3.047171092450614,16,1
M0561,Indian Delhi #561 (SK),small_kiosk,Indian,Delhi,accurate_marker,0.056,0.208,False,18,1.1162,accurate_marker,-0.7436842105263157,3.611665067722021,19,0
M0562,Healthy Surat #562 (SK),small_kiosk,Healthy,Surat,late_marker,2.561,0.977,False,21,1.0881,late_marker,2.2904347826086955,1.347885476187423,23,1
M0563,Chinese Mumbai #563 (SK),small_kiosk,Chinese,Mumbai,accurate_marker,0.29,0.195,False,29,0.9389,accurate_marker,0.12536585365853659,1.4403612351784802,41,0
M0564,Chinese Bangalore #564 (SK),small_kiosk,Chinese,Bangalore,accurate_marker,-0.338,0.297,False,20,0.8071,accurate_marker,-0.2299999999999998,0.6129437168288782,25,0
M0565,Mughlai Surat #565 (SK),small_kiosk,Mughlai,Surat,accurate_marker,0.486,0.1,False,25,0.971,accurate_marker,0.2423684210526317,1.2817986396034795,38,0
M0566,Indian Pune #566 (SK),small_kiosk,Indian,Pune,late_marker,4.792,0.754,False,13,0.8403,late_marker,5.234375,0.7147117717420539,16,1
M0567,Pizza Mumbai #567 (SK),small_kiosk,Pizza,Mumbai,early_marker,-1.83,0.449,False,6,0.769,early_marker,-1.918333333333333,0.5995804088416055,6,0
M0568,South_Indian Pune #568 (SK),small_kiosk,South_Indian,Pune,early_marker,-3.895,0.482,False,12,0.9227,early_marker,-3.7114285714285713,0.4751009146706406,14,0
M0569,Pizza Kolkata #569 (SK),small_kiosk,Pizza,Kolkata,early_marker,-2.585,0.754,False,20,1.0292,early_marker,-1.3499999999999996,4.084005386872059,27,0
M0570,Chinese Ahmedabad #570 (SK),small_kiosk,Chinese,Ahmedabad,accurate_marker,0.024,0.196,False,13,1.1642,early_marker,-1.1023529411764705,3.255156542725259,17,0
M0571,Pizza Bangalore #571 (SK),small_kiosk,Pizza,Bangalore,accurate_marker,0.329,0.335,False,11,1.0892,late_marker,1.824375,3.6237328244964933,16,1
M0572,Healthy Mumbai #572 (SK),small_kiosk,Healthy,Mumbai,accurate_marker,-0.106,0.281,False,23,1.0081,accurate_marker,-0.26233333333333336,0.5142834542004708,30,0
M0573,Healthy Hyderabad #573 (SK),small_kiosk,Healthy,Hyderabad,accurate_marker,-0.019,0.343,False,11,1.2413,accurate_marker,-0.2672727272727272,0.7980988774467848,11,0
M0574,Thai Bangalore #574 (SK),small_kiosk,Thai,Bangalore,accurate_marker,-0.368,0.232,False,25,0.8082,accurate_marker,-0.3274358974358976,0.500393097835765,39,0
M0575,Indian Bangalore #575 (SK),small_kiosk,Indian,Bangalore,accurate_marker,0.252,0.372,False,15,1.1632,accurate_marker,-0.8981818181818187,4.117022313186161,22,0
M0576,Chinese Hyderabad #576 (SK),small_kiosk,Chinese,Hyderabad,accurate_marker,0.055,0.348,False,29,0.9727,accurate_marker,0.11437500000000018,0.41487196820223965,48,0
M0577,Biryani Bangalore #577 (SK),small_kiosk,Biryani,Bangalore,late_marker,2.076,0.591,False,21,1.0358,accurate_marker,0.9974193548387097,4.525923086503596,31,1
M0578,Indian Mumbai #578 (SK),small_kiosk,Indian,Mumbai,accurate_marker,0.264,0.257,False,11,0.9369,accurate_marker,-0.16071428571428545,1.4243944153742845,14,0
M0579,Indian Pune #579 (SK),small_kiosk,Indian,Pune,early_marker,-2.144,0.422,False,16,0.9489,early_marker,-2.174074074074074,1.9452610251173124,27,0
M0580,Pizza Hyderabad #580 (SK),small_kiosk,Pizza,Hyderabad,accurate_marker,0.339,0.144,False,25,0.7629,accurate_marker,0.3466666666666665,0.08325124161698258,27,0
M0581,Pizza Hyderabad #581 (SK),small_kiosk,Pizza,Hyderabad,late_marker,2.206,0.481,False,11,0.799,late_marker,3.037142857142858,1.7394403546120083,14,1
M0582,Indian Bangalore #582 (SK),small_kiosk,Indian,Bangalore,accurate_marker,0.146,0.114,False,18,0.9771,accurate_marker,-0.18571428571428575,1.674086657722992,28,0
M0583,Healthy Delhi #583 (SK),small_kiosk,Healthy,Delhi,late_marker,4.288,0.83,False,8,0.9291,late_marker,3.8200000000000003,0.785408598543883,7,1
M0584,Burger Jaipur #584 (SK),small_kiosk,Burger,Jaipur,late_marker,1.999,0.567,False,22,1.0862,late_marker,2.4699999999999998,1.971309734406422,30,1
M0585,Indian Bangalore #585 (SK),small_kiosk,Indian,Bangalore,accurate_marker,0.266,0.224,False,5,0.7611,late_marker,1.815,2.1505580671072333,4,0
M0586,Indian Jaipur #586 (SK),small_kiosk,Indian,Jaipur,late_marker,3.425,0.974,False,17,0.8685,late_marker,3.6044999999999994,0.9849845042863421,20,1
M0587,Indian Bangalore #587 (SK),small_kiosk,Indian,Bangalore,accurate_marker,0.178,0.264,False,16,0.7864,accurate_marker,0.17291666666666697,0.22545565777595525,24,0
M0588,Chinese Mumbai #588 (SK),small_kiosk,Chinese,Mumbai,accurate_marker,0.493,0.172,False,26,1.1151,accurate_marker,0.2962499999999999,2.045756820284839,32,0
M0589,Burger Delhi #589 (SK),small_kiosk,Burger,Delhi,accurate_marker,0.112,0.105,False,16,1.1154,accurate_marker,0.1891666666666664,0.1828498235465775,24,0
M0590,Pizza Delhi #590 (SK),small_kiosk,Pizza,Delhi,late_marker,4.315,0.906,False,7,0.82,late_marker,3.883333333333333,1.2720980046102326,3,1
M0591,Pizza Delhi #591 (SK),small_kiosk,Pizza,Delhi,accurate_marker,0.02,0.399,False,20,1.1345,accurate_marker,0.2744444444444445,1.2576223472306653,36,0
M0592,Indian Jaipur #592 (SK),small_kiosk,Indian,Jaipur,accurate_marker,0.072,0.23,False,13,0.8542,accurate_marker,0.07450000000000037,0.27764943818836696,20,0
M0593,Burger Delhi #593 (SK),small_kiosk,Burger,Delhi,accurate_marker,-0.082,0.207,False,27,0.8719,accurate_marker,0.7919999999999999,2.3305450006382626,35,0
M0594,Indian Pune #594 (SK),small_kiosk,Indian,Pune,accurate_marker,-0.275,0.121,False,23,0.9274,accurate_marker,-0.33263157894736856,0.5276141311680818,38,0
M0595,Pizza Chennai #595 (SK),small_kiosk,Pizza,Chennai,accurate_marker,0.195,0.27,False,12,1.0551,accurate_marker,0.39333333333333304,0.999229114632581,18,0
M0596,Indian Delhi #596 (SK),small_kiosk,Indian,Delhi,accurate_marker,-0.081,0.28,False,29,0.9095,accurate_marker,-0.17317073170731712,3.9918275507744516,41,0
M0597,Desserts Delhi #597 (SK),small_kiosk,Desserts,Delhi,early_marker,-3.772,0.459,False,7,0.8372,accurate_marker,0.6224999999999998,8.979099342361682,4,2
M0598,Indian Delhi #598 (SK),small_kiosk,Indian,Delhi,accurate_marker,0.051,0.222,False,5,0.8481,accurate_marker,0.7049999999999992,0.9705840166277894,4,0
M0599,Mughlai Bangalore #599 (SK),small_kiosk,Mughlai,Bangalore,accurate_marker,0.391,0.279,False,23,1.0558,accurate_marker,0.23124999999999946,0.4277081889230025,40,0
M0600,Biryani Mumbai #600 (SK),small_kiosk,Biryani,Mumbai,accurate_marker,-0.335,0.154,False,22,0.9032,accurate_marker,-0.39432432432432446,0.5025631001871007,37,0
M0601,Pizza Hyderabad #601 (SK),small_kiosk,Pizza,Hyderabad,accurate_marker,0.115,0.124,False,14,1.1363,late_marker,1.5300000000000005,4.2672075178036515,11,0
M0602,Pizza Chennai #602 (SK),small_kiosk,Pizza,Chennai,early_marker,-3.099,0.602,False,12,1.0844,early_marker,-3.1566666666666663,0.8775832615497983,15,0
M0603,Healthy Kolkata #603 (SK),small_kiosk,Healthy,Kolkata,early_marker,-3.616,0.743,False,24,1.1539,early_marker,-3.5570270270270266,0.6094207854132431,37,0
M0604,Thai Ahmedabad #604 (SK),small_kiosk,Thai,Ahmedabad,early_marker,-2.16,0.404,False,7,0.7746,early_marker,-2.133846153846154,0.3925247011662336,13,0
M0605,Desserts Mumbai #605 (SK),small_kiosk,Desserts,Mumbai,accurate_marker,-0.279,0.141,False,28,0.9581,accurate_marker,-0.27363636363636373,0.16529931529308772,33,0
M0606,Desserts Delhi #606 (SK),small_kiosk,Desserts,Delhi,early_marker,-2.719,0.64,False,11,1.2383,early_marker,-2.9741666666666666,0.469786379564417,12,0
M0607,Healthy Pune #607 (SK),small_kiosk,Healthy,Pune,accurate_marker,0.282,0.33,False,22,0.9143,accurate_marker,0.34791666666666643,0.37344435784437424,24,0
M0608,Indian Bangalore #608 (SK),small_kiosk,Indian,Bangalore,late_marker,2.999,0.742,False,7,0.9061,late_marker,3.3111111111111104,1.576883353679375,9,1
M0609,Burger Delhi #609 (SK),small_kiosk,Burger,Delhi,accurate_marker,-0.268,0.222,False,19,1.2108,accurate_marker,0.6185714285714285,2.709590902173769,21,0
M0610,Mughlai Kolkata #610 (SK),small_kiosk,Mughlai,Kolkata,accurate_marker,-0.176,0.33,False,23,1.2281,accurate_marker,-0.32333333333333353,1.3725117506772488,30,0
M0611,Chinese Delhi #611 (SK),small_kiosk,Chinese,Delhi,early_marker,-2.785,0.355,False,20,1.1544,early_marker,-2.8789189189189193,0.4892555784260625,37,0
M0612,Biryani Ahmedabad #612 (SK),small_kiosk,Biryani,Ahmedabad,late_marker,4.5,0.835,False,28,0.7988,late_marker,4.6802631578947365,1.0569703947427909,38,1
M0613,Chinese Kolkata #613 (SK),small_kiosk,Chinese,Kolkata,early_marker,-2.327,0.416,False,6,0.7818,early_marker,-2.2472727272727275,2.827154367589753,11,0
M0614,Indian Bangalore #614 (SK),small_kiosk,Indian,Bangalore,accurate_marker,-0.416,0.305,False,12,1.1856,early_marker,-1.1775000000000002,4.108906724870281,20,0
M0615,Thai Mumbai #615 (SK),small_kiosk,Thai,Mumbai,late_marker,4.953,0.718,False,26,0.8762,late_marker,5.091707317073171,0.7969062129229022,41,1
M0616,Indian Ahmedabad #616 (SK),small_kiosk,Indian,Ahmedabad,early_marker,-2.206,0.538,False,16,0.8473,early_marker,-2.7066666666666666,1.887680119057267,24,0
M0617,Burger Kolkata #617 (SK),small_kiosk,Burger,Kolkata,accurate_marker,-0.098,0.273,False,21,0.9804,accurate_marker,0.2587999999999997,1.8856681397672643,25,0
M0618,Mughlai Kolkata #618 (SK),small_kiosk,Mughlai,Kolkata,accurate_marker,-0.395,0.352,False,21,0.9021,early_marker,-1.0059999999999998,1.6663783083881845,25,0
M0619,Burger Bangalore #619 (SK),small_kiosk,Burger,Bangalore,accurate_marker,-0.174,0.121,False,22,1.0657,accurate_marker,-0.07451612903225796,0.48336210518738704,31,0
M0620,Biryani Mumbai #620 (SK),small_kiosk,Biryani,Mumbai,late_marker,2.544,0.843,False,24,1.0221,late_marker,1.3487499999999997,4.917234571721521,40,1
M0621,Chinese Jaipur #621 (SK),small_kiosk,Chinese,Jaipur,accurate_marker,-0.156,0.256,False,27,1.0028,accurate_marker,0.5226470588235292,2.606330648136443,34,0
M0622,Indian Hyderabad #622 (SK),small_kiosk,Indian,Hyderabad,late_marker,2.375,0.351,False,28,1.015,late_marker,2.4476470588235295,0.34393497291951575,34,1
M0623,Chinese Delhi #623 (SK),small_kiosk,Chinese,Delhi,late_marker,4.633,0.897,False,15,0.979,late_marker,4.178947368421053,2.4026048242523084,19,1
M0624,South_Indian Mumbai #624 (SK),small_kiosk,South_Indian,Mumbai,accurate_marker,-0.179,0.279,False,9,0.8798,accurate_marker,0.38666666666666655,2.2942114245653253,12,0
M0625,Chinese Bangalore #625 (SK),small_kiosk,Chinese,Bangalore,accurate_marker,-0.021,0.359,False,15,1.2075,accurate_marker,-0.09588235294117663,0.3719048739854286,17,0
M0626,South_Indian Kolkata #626 (SK),small_kiosk,South_Indian,Kolkata,early_marker,-3.699,0.334,False,5,0.8659,early_marker,-2.062857142857143,1.9255970008087904,7,0
M0627,Biryani Pune #627 (SK),small_kiosk,Biryani,Pune,early_marker,-3.817,0.672,False,14,0.8053,early_marker,-4.015,1.3164119705435966,22,0
M0628,Healthy Bangalore #628 (SK),small_kiosk,Healthy,Bangalore,early_marker,-3.865,0.395,False,17,0.7906,early_marker,-2.4946666666666664,5.671134765089747,15,0
M0629,South_Indian Delhi #629 (SK),small_kiosk,South_Indian,Delhi,accurate_marker,0.315,0.363,False,26,0.755,accurate_marker,0.41666666666666685,0.3806911008753874,36,0
M0630,Chinese Chennai #630 (SK),small_kiosk,Chinese,Chennai,late_marker,3.191,0.991,False,26,1.1413,late_marker,3.267333333333333,0.911296663658659,30,1
M0631,Chinese Ahmedabad #631 (SK),small_kiosk,Chinese,Ahmedabad,late_marker,2.435,0.674,False,19,0.9517,late_marker,2.586071428571429,0.957033763426675,28,1
M0632,Thai Mumbai #632 (SK),small_kiosk,Thai,Mumbai,accurate_marker,0.328,0.1,False,21,0.8185,accurate_marker,0.30119999999999997,0.1065097804585726,25,0
